Total; tran P X,Total; tran P Y,/w_CLK X,/w_CLK Y,/w_D X,/w_D Y,/A X,/A Y,/B X,/B Y,/C X,/C Y,/D X,/D Y,/Z X,/Z Y
1.185512169887147e-06,0.002693046856940668,1.185512169887147e-06,0,1.185512169887147e-06,0,1.185512169887147e-06,2.999745543554398,1.185512169887147e-06,2.551450334787462,1.185512169887147e-06,0.03054659271382581,1.185512169887147e-06,0.03056949747802024,1.185512169887147e-06,0.03052607468425073
1.19319600581997e-06,0.00269886706246581,1.19319600581997e-06,0,1.19319600581997e-06,0,1.19319600581997e-06,2.999809888766793,1.19319600581997e-06,2.664498341723098,1.19319600581997e-06,0.03054624129488594,1.19319600581997e-06,0.03057305454306276,1.19319600581997e-06,0.03053093293682388
1.201904534995664e-06,0.002703070041942316,1.201904534995664e-06,0,1.201904534995664e-06,0,1.201904534995664e-06,2.999867399400277,1.201904534995664e-06,2.765397932985037,1.201904534995664e-06,0.03055301195802235,1.201904534995664e-06,0.0305764558056802,1.201904534995664e-06,0.03053472916443393
1.21298524949036e-06,0.002706218590226048,1.21298524949036e-06,0,1.21298524949036e-06,0,1.21298524949036e-06,2.999918757985703,1.21298524949036e-06,2.857405713337736,1.21298524949036e-06,0.03055284713076641,1.21298524949036e-06,0.0305768428056977,1.21298524949036e-06,0.03053694959969408
1.226577511437291e-06,0.002708076087425133,1.226577511437291e-06,0,1.226577511437291e-06,0,1.226577511437291e-06,2.999964536174695,1.226577511437291e-06,2.927346380883172,1.226577511437291e-06,0.03055554357474989,1.226577511437291e-06,0.03057848067116452,1.226577511437291e-06,0.03053882458206432
1.244298695861485e-06,0.002708774007795512,1.244298695861485e-06,0,1.244298695861485e-06,0,1.244298695861485e-06,3.000002220342656,1.244298695861485e-06,2.973708396926652,1.244298695861485e-06,0.03055305000896668,1.244298695861485e-06,0.03057739538320252,1.244298695861485e-06,0.03054000458629106
1.262149347930742e-06,0.002708574143033749,1.262149347930742e-06,0,1.262149347930742e-06,0,1.262149347930742e-06,3.000026498034671,1.262149347930742e-06,2.992446412788343,1.262149347930742e-06,0.030556018849629,1.262149347930742e-06,0.03057902923871383,1.262149347930742e-06,0.03054170615207691
1.28e-06,0.002708068721297367,1.28e-06,0,1.28e-06,0,1.28e-06,3.000041347578973,1.28e-06,2.999278581710071,1.28e-06,0.03055322686579335,1.28e-06,0.03057740846546927,1.28e-06,0.0305424860170382
1.2803125e-06,0.002707084492574461,1.2803125e-06,0.1874999999999188,1.2803125e-06,0,1.2803125e-06,3.009155123227497,1.2803125e-06,3.008575667124664,1.2803125e-06,0.04870250715157028,1.2803125e-06,0.04810129319818566,1.2803125e-06,0.03089344234897238
1.280935665535605e-06,0.002740011911884199,1.280935665535605e-06,0.5613993213627203,1.280935665535605e-06,0,1.280935665535605e-06,3.022262000721411,1.280935665535605e-06,3.021728834772506,1.280935665535605e-06,0.07898158277853994,1.280935665535605e-06,0.0778223371225832,1.280935665535605e-06,0.03125140881335684
1.281431461276995e-06,0.002866722024794096,1.281431461276995e-06,0.8588767661967657,1.281431461276995e-06,0,1.281431461276995e-06,3.036474551011783,1.281431461276995e-06,3.035894140655778,1.281431461276995e-06,0.09567989628046809,1.281431461276995e-06,0.09486043104123854,1.281431461276995e-06,0.03109578624051283
1.282066739623194e-06,0.003229650068886448,1.282066739623194e-06,1.240043773916418,1.282066739623194e-06,0,1.282066739623194e-06,3.049543737360353,1.282066739623194e-06,3.048725704502002,1.282066739623194e-06,0.1093578840997945,1.282066739623194e-06,0.1095887699879031,1.282066739623194e-06,0.03041571629826452
1.282628760639015e-06,0.003728391782523978,1.282628760639015e-06,1.577256383408962,1.282628760639015e-06,0,1.282628760639015e-06,3.053621606344995,1.282628760639015e-06,3.052114153911992,1.282628760639015e-06,0.1149888110048421,1.282628760639015e-06,0.1165652104221073,1.282628760639015e-06,0.02937931133283072
1.283203820555695e-06,0.004287747172786723,1.283203820555695e-06,1.922292333416905,1.283203820555695e-06,0,1.283203820555695e-06,3.063445461538977,1.283203820555695e-06,3.061018587180987,1.283203820555695e-06,0.1160817878613641,1.283203820555695e-06,0.1191435530166017,1.283203820555695e-06,0.02793696206742564
1.283365836721189e-06,0.004439444297153019,1.283365836721189e-06,2.019502032713696,1.283365836721189e-06,0,1.283365836721189e-06,3.066934672921378,1.283365836721189e-06,3.064327067344065,1.283365836721189e-06,0.1153275374845009,1.283365836721189e-06,0.1188989569612653,1.283365836721189e-06,0.02746506584032169
1.283689869052179e-06,0.004738942607787671,1.283689869052179e-06,2.213921431307277,1.283689869052179e-06,0,1.283689869052179e-06,3.074638832096805,1.283689869052179e-06,3.072024054771361,1.283689869052179e-06,0.1118673302821044,1.283689869052179e-06,0.1168228295404314,1.283689869052179e-06,0.02645183027641197
1.284026592894976e-06,0.005032603169966504,1.284026592894976e-06,2.415955736985779,1.284026592894976e-06,0,1.284026592894976e-06,3.08353178634299,1.284026592894976e-06,3.081569397178291,1.284026592894976e-06,0.1091342094025758,1.284026592894976e-06,0.1150209746289516,1.284026592894976e-06,0.02532545213744547
1.284393666756757e-06,0.005339807406484507,1.284393666756757e-06,2.63620005405411,1.284393666756757e-06,0,1.284393666756757e-06,3.093986676193345,1.284393666756757e-06,3.093582043644459,1.284393666756757e-06,0.1098201511701507,1.284393666756757e-06,0.1156167478661257,1.284393666756757e-06,0.02402970853140002
1.284696833378378e-06,0.005597866365526122,1.284696833378378e-06,2.818100027026985,1.284696833378378e-06,0,1.284696833378378e-06,3.102979992685929,1.284696833378378e-06,3.104416664188034,1.284696833378378e-06,0.1129055189286635,1.284696833378378e-06,0.1180899845694093,1.284696833378378e-06,0.02289548235884885
1.285e-06,0.005856762166111717,1.285e-06,2.99999999999986,1.285e-06,0,1.285e-06,3.112044570214004,1.285e-06,3.115621364537797,1.285e-06,0.1176628954324946,1.285e-06,0.1220160742917103,1.285e-06,0.02170066265958124
1.285133914858061e-06,0.005803983524601614,1.285133914858061e-06,3,1.285133914858061e-06,0,1.285133914858061e-06,3.10685915065546,1.285133914858061e-06,3.111324905432246,1.285133914858061e-06,0.1117795888220586,1.285133914858061e-06,0.1159805179603678,1.285133914858061e-06,0.02104535119881847
1.285334973642874e-06,0.005742637590133879,1.285334973642874e-06,3,1.285334973642874e-06,0,1.285334973642874e-06,3.100489960905563,1.285334973642874e-06,3.106284264497295,1.285334973642874e-06,0.1044427501282548,1.285334973642874e-06,0.1082402676059978,1.285334973642874e-06,0.02028679810786516
1.285526326963017e-06,0.005691869680572835,1.285526326963017e-06,3,1.285526326963017e-06,0,1.285526326963017e-06,3.096405274029283,1.285526326963017e-06,3.103409565084803,1.285526326963017e-06,0.09962891517617314,1.285526326963017e-06,0.1028484624204974,1.285526326963017e-06,0.01994807601124735
1.285909033603304e-06,0.005589713112637742,1.285909033603304e-06,3,1.285909033603304e-06,0,1.285909033603304e-06,3.090542483849904,1.285909033603304e-06,3.099709098652382,1.285909033603304e-06,0.0932186382532829,1.285909033603304e-06,0.09514766751522834,1.285909033603304e-06,0.02005068167379154
1.286265446408761e-06,0.005486918134772003,1.286265446408761e-06,3,1.286265446408761e-06,0,1.286265446408761e-06,3.086281122113773,1.286265446408761e-06,3.097147263895664,1.286265446408761e-06,0.08920308219080236,1.286265446408761e-06,0.08998886620608416,1.286265446408761e-06,0.02074878023630904
1.286725532875495e-06,0.005348558417630211,1.286725532875495e-06,3,1.286725532875495e-06,0,1.286725532875495e-06,3.0811605515134,1.286725532875495e-06,3.093853077146635,1.286725532875495e-06,0.08480891127876189,1.286725532875495e-06,0.08443272974802569,1.286725532875495e-06,0.02203900102529498
1.2872664618994e-06,0.005184726419813797,1.2872664618994e-06,3,1.2872664618994e-06,0,1.2872664618994e-06,3.075254126815997,1.2872664618994e-06,3.089707014405775,1.2872664618994e-06,0.07995965040517013,1.2872664618994e-06,0.0787110551396524,1.2872664618994e-06,0.0237690536302439
1.288054410863498e-06,0.004954217245471654,1.288054410863498e-06,3,1.288054410863498e-06,0,1.288054410863498e-06,3.066613828776787,1.288054410863498e-06,3.083145336992422,1.288054410863498e-06,0.07330709549153218,1.288054410863498e-06,0.07149921924036377,1.288054410863498e-06,0.02634612586016046
1.289227855746386e-06,0.004643092829658725,1.289227855746386e-06,3,1.289227855746386e-06,0,1.289227855746386e-06,3.053607481543354,1.289227855746386e-06,3.072574412267377,1.289227855746386e-06,0.06496436825072381,1.289227855746386e-06,0.06311659790006802,1.289227855746386e-06,0.0300671136783484
1.29075146554954e-06,0.00430988450549538,1.29075146554954e-06,3,1.29075146554954e-06,0,1.29075146554954e-06,3.036818058934319,1.29075146554954e-06,3.058048574706272,1.29075146554954e-06,0.0576724461852039,1.29075146554954e-06,0.05614233504056457,1.29075146554954e-06,0.03467084557624631
1.292489718042239e-06,0.004034615966840824,1.292489718042239e-06,3,1.292489718042239e-06,0,1.292489718042239e-06,3.01903157795706,1.292489718042239e-06,3.04140082798121,1.292489718042239e-06,0.05356019145756075,1.292489718042239e-06,0.0523230096187612,1.292489718042239e-06,0.03935685929248312
1.294583990093172e-06,0.003821894753770824,1.294583990093172e-06,3,1.294583990093172e-06,0,1.294583990093172e-06,3.002149928943048,1.294583990093172e-06,3.023544628118605,1.294583990093172e-06,0.05335766233610025,1.294583990093172e-06,0.05219211310493017,1.294583990093172e-06,0.04559327579021507
1.296747737882402e-06,0.003685174830100815,1.296747737882402e-06,3,1.296747737882402e-06,0,1.296747737882402e-06,2.991511261677668,1.296747737882402e-06,3.008485571491836,1.296747737882402e-06,0.05689662363010005,1.296747737882402e-06,0.05564685513214068,1.296747737882402e-06,0.05286683270924578
1.299193339243471e-06,0.003583866173506593,1.299193339243471e-06,3,1.299193339243471e-06,0,1.299193339243471e-06,2.985719927028947,1.299193339243471e-06,2.995777350632681,1.299193339243471e-06,0.05894464142921021,1.299193339243471e-06,0.05778588594627766,1.299193339243471e-06,0.05540454026154163
1.301667813284717e-06,0.003521282911511431,1.301667813284717e-06,3,1.301667813284717e-06,0,1.301667813284717e-06,2.983253419945799,1.301667813284717e-06,2.98894469213156,1.301667813284717e-06,0.05756388711269921,1.301667813284717e-06,0.05692106270701209,1.301667813284717e-06,0.05345745489792773
1.304003515337366e-06,0.00348992884695095,1.304003515337366e-06,3,1.304003515337366e-06,0,1.304003515337366e-06,2.983031987982069,1.304003515337366e-06,2.986285598438688,1.304003515337366e-06,0.05511252727048944,1.304003515337366e-06,0.05516632041945765,1.304003515337366e-06,0.05122383665143908
1.306429484262703e-06,0.003470808631292719,1.306429484262703e-06,3,1.306429484262703e-06,0,1.306429484262703e-06,2.983963803608893,1.306429484262703e-06,2.984951274515697,1.306429484262703e-06,0.05225913340029315,1.306429484262703e-06,0.05293562550014332,1.306429484262703e-06,0.0489314589332339
1.309248211231566e-06,0.003460797594611153,1.309248211231566e-06,3,1.309248211231566e-06,0,1.309248211231566e-06,2.986130595044898,1.309248211231566e-06,2.985664062656932,1.309248211231566e-06,0.04949636222398369,1.309248211231566e-06,0.05048151478043069,1.309248211231566e-06,0.04689709475854135
1.312224554747268e-06,0.003458159445862288,1.312224554747268e-06,3,1.312224554747268e-06,0,1.312224554747268e-06,2.98909240378249,1.312224554747268e-06,2.988771891912028,1.312224554747268e-06,0.0470845733124555,1.312224554747268e-06,0.04815610010664897,1.312224554747268e-06,0.04518427825590652
1.314434471411295e-06,0.003457953007751979,1.314434471411295e-06,3,1.314434471411295e-06,0,1.314434471411295e-06,2.991078326007504,1.314434471411295e-06,2.99147511118947,1.314434471411295e-06,0.04556059482528234,1.314434471411295e-06,0.04666562143298036,1.314434471411295e-06,0.04419004106707355
1.317179452826674e-06,0.003458772761105234,1.317179452826674e-06,3,1.317179452826674e-06,0,1.317179452826674e-06,2.993025418026196,1.317179452826674e-06,2.993654530461909,1.317179452826674e-06,0.04394457475998974,1.317179452826674e-06,0.04505706732538582,1.317179452826674e-06,0.0430847479716152
1.319768100974866e-06,0.003458216519787031,1.319768100974866e-06,3,1.319768100974866e-06,0,1.319768100974866e-06,2.994459449473141,1.319768100974866e-06,2.995059038406943,1.319768100974866e-06,0.04274632240377822,1.319768100974866e-06,0.04377949185011194,1.319768100974866e-06,0.04218496646241822
1.322706278526004e-06,0.003457539626317262,1.322706278526004e-06,3,1.322706278526004e-06,0,1.322706278526004e-06,2.995736181725271,1.322706278526004e-06,2.996361725938794,1.322706278526004e-06,0.04172818702316079,1.322706278526004e-06,0.04258469483002837,1.322706278526004e-06,0.04132732165385405
1.32548719333206e-06,0.003458747668634049,1.32548719333206e-06,3,1.32548719333206e-06,0,1.32548719333206e-06,2.996687828122282,1.32548719333206e-06,2.997320586138777,1.32548719333206e-06,0.04081650319059524,1.32548719333206e-06,0.04164592959344306,1.32548719333206e-06,0.04064190141176446
1.328583781507202e-06,0.003460595391209102,1.328583781507202e-06,3,1.328583781507202e-06,0,1.328583781507202e-06,2.997525782036921,1.328583781507202e-06,2.998007544207235,1.328583781507202e-06,0.03967404869467928,1.328583781507202e-06,0.04075120105478863,1.328583781507202e-06,0.03996407822446611
1.332408127848952e-06,0.003460477022738562,1.332408127848952e-06,3,1.332408127848952e-06,0,1.332408127848952e-06,2.998316870407705,1.332408127848952e-06,2.998562304254868,1.332408127848952e-06,0.03850048742830416,1.332408127848952e-06,0.0397831233002811,1.332408127848952e-06,0.03917988865338001
1.335711562745393e-06,0.003456039485588718,1.335711562745393e-06,3,1.335711562745393e-06,0,1.335711562745393e-06,2.998840911425709,1.335711562745393e-06,2.998915035041446,1.335711562745393e-06,0.03788029660358611,1.335711562745393e-06,0.03899669968849358,1.335711562745393e-06,0.03850230567381423
1.340300228785081e-06,0.003440203187353589,1.340300228785081e-06,3,1.340300228785081e-06,0,1.340300228785081e-06,2.999326933857126,1.340300228785081e-06,2.999079492991938,1.340300228785081e-06,0.03764377568144599,1.340300228785081e-06,0.03791376054740764,1.340300228785081e-06,0.03749432369228215
1.34448591461431e-06,0.00341918880777524,1.34448591461431e-06,3,1.34448591461431e-06,0,1.34448591461431e-06,2.999472158143338,1.34448591461431e-06,2.999068516465824,1.34448591461431e-06,0.0374793654725013,1.34448591461431e-06,0.03702710031928684,1.34448591461431e-06,0.03663034135434129
1.349525629024692e-06,0.003399487286353477,1.349525629024692e-06,3,1.349525629024692e-06,0,1.349525629024692e-06,2.999487258147538,1.349525629024692e-06,2.999646941188347,1.349525629024692e-06,0.03589646453367331,1.349525629024692e-06,0.03620798004681808,1.349525629024692e-06,0.03585354974295409
1.353296812550732e-06,0.003391946948338224,1.353296812550732e-06,3,1.353296812550732e-06,0,1.353296812550732e-06,2.999589133836972,1.353296812550732e-06,3.000430325293524,1.353296812550732e-06,0.03505478494231048,1.353296812550732e-06,0.03560983172669319,1.353296812550732e-06,0.03531141104993298
1.357244854350115e-06,0.003389624018829564,1.357244854350115e-06,3,1.357244854350115e-06,0,1.357244854350115e-06,2.999758603443483,1.357244854350115e-06,3.00096469282839,1.357244854350115e-06,0.03475353858956507,1.357244854350115e-06,0.03482563668119486,1.357244854350115e-06,0.0345838803044324
1.362231815471202e-06,0.003391327195004399,1.362231815471202e-06,3,1.362231815471202e-06,0,1.362231815471202e-06,2.999961934476055,1.362231815471202e-06,3.001291405881399,1.362231815471202e-06,0.03446047882211233,1.362231815471202e-06,0.03366472961234142,1.362231815471202e-06,0.03347137402827578
1.368772173601168e-06,0.00339728259567087,1.368772173601168e-06,3,1.368772173601168e-06,0,1.368772173601168e-06,3.000118539908028,1.368772173601168e-06,3.0014400401862,1.368772173601168e-06,0.03359213939355232,1.368772173601168e-06,0.03227665448503771,1.368772173601168e-06,0.0321347032434557
1.375201286697935e-06,0.003403767369062056,1.375201286697935e-06,3,1.375201286697935e-06,0,1.375201286697935e-06,3.000170655447186,1.375201286697935e-06,3.001370498292154,1.375201286697935e-06,0.03237900428910068,1.375201286697935e-06,0.03138848695909421,1.375201286697935e-06,0.03130383838160405
1.38e-06,0.003407870089158542,1.38e-06,3,1.38e-06,0,1.38e-06,3.000174280616207,1.38e-06,3.001297558328588,1.38e-06,0.03163765988038426,1.38e-06,0.03105093892415077,1.38e-06,0.03099640223712757
1.3803125e-06,0.003408004655674385,1.3803125e-06,3,1.3803125e-06,0.1874999999999347,1.3803125e-06,3.000174599184575,1.3803125e-06,3.001290265953519,1.3803125e-06,0.03160146097218364,1.3803125e-06,0.03103630972889147,1.3803125e-06,0.03098292714728106
1.38046875e-06,0.003408204897569008,1.38046875e-06,3,1.38046875e-06,0.2812500000000132,1.38046875e-06,3.000174926884319,1.38046875e-06,3.001286944485961,1.38046875e-06,0.03158376903259785,1.38046875e-06,0.03102894034350656,1.38046875e-06,0.03097647237809528
1.38078125e-06,0.003410905008168219,1.38078125e-06,3,1.38078125e-06,0.4687500000001702,1.38078125e-06,3.000174788386217,1.38078125e-06,3.001281402128801,1.38078125e-06,0.03154874526683227,1.38078125e-06,0.0310146525590043,1.38078125e-06,0.03096395158135711
